Unnamed: 0,rir_file,MAT_c,c_125Hz,c_250Hz,c_500Hz,c_1kHz,c_2kHz,c_4kHz,MAT_f,f_125Hz,f_250Hz,f_500Hz,f_1kHz,f_2kHz,f_4kHz,MAT_e,e_125Hz,e_250Hz,e_500Hz,e_1kHz,e_2kHz,e_4kHz,MAT_w,w_125Hz,w_250Hz,w_500Hz,w_1kHz,w_2kHz,w_4kHz,MAT_n,n_125Hz,n_250Hz,n_500Hz,n_1kHz,n_2kHz,n_4kHz,MAT_s,s_125Hz,s_250Hz,s_500Hz,s_1kHz,s_2kHz,s_4kHz,room_x,room_y,room_z,source_x,source_y,source_z,micro_x,micro_y,micro_z
936,./data/rir_clips/rir_room_train_936.wav,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,18.589392376102374,7.766085135123375,3.953473806394729,9.864772303409222,0.8160536436226689,1.4788476769130154,16.311340230761985,4.629492836136428,1.7214227333416434
2265,./data/rir_clips/rir_room_train_2265.wav,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,12.72859645894099,7.100856619237116,3.531914025729268,1.4570833391880171,4.0087070747001405,2.818982503704826,11.73512558115304,2.883889658842623,1.6602310826669138
824,./data/rir_clips/rir_room_train_824.wav,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,6.783453578629647,5.883155917670929,3.963264647957265,4.419676923880081,0.5604156264611254,1.8188367054573196,2.082167016791113,3.755277228850138,0.970641954829154
7274,./data/rir_clips/rir_room_train_7274.wav,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,3.875638038001313,2.9004189810515912,2.9580946771663856,3.182503070403337,2.2208747958555435,1.2660847487591114,0.5478806896242232,1.1759938020458969,1.3918370722539386
1389,./data/rir_clips/rir_room_train_1389.wav,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,17.493661232901864,8.325883322132437,3.949314486751997,5.331809998351965,7.311643197847859,0.5577263924864069,3.125390603009501,3.1778279707897967,3.0161824626660003
3564,./data/rir_clips/rir_room_train_3564.wav,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,3.568671249292224,8.074264115164187,3.5457438574714475,1.1522807147219092,3.3408335919648624,1.71424709231982,3.0510769638667665,0.5145906905763712,1.1515854992026413
9076,./data/rir_clips/rir_room_train_9076.wav,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,14.957765087754142,8.404229642750593,3.370105443533687,11.274189315876054,1.7868628157999464,0.6892403951527276,14.197991746434797,2.8142050210775147,2.3546954060482133
5429,./data/rir_clips/rir_room_train_5429.wav,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,12.207729480412503,2.020145504662281,3.2873852295810293,1.2192913021599283,1.2646267652348455,1.273211602397728,6.471310800206742,0.8515742218662248,1.8268003062614664
7827,./data/rir_clips/rir_room_train_7827.wav,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,2.117437376921464,2.175196524354705,3.5020391800983104,0.8656283426618292,1.5913564353818843,1.0879288955064714,1.229818894348731,0.928471049122164,2.8912543571980303
5690,./data/rir_clips/rir_room_train_5690.wav,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,17.54371181837408,8.901628453907593,3.465585919811708,2.626036904643891,3.839766355579624,2.3742333010733674,9.954193730959403,1.812830406532612,2.1769939638960425
7878,./data/rir_clips/rir_room_train_7878.wav,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,2.289883885986179,4.3296331847627645,2.554487883199656,1.3217239221205828,3.1093257600689266,1.1216867308545335,0.9471696658734612,2.315359130788768,1.6010502215787483
1868,./data/rir_clips/rir_room_train_1868.wav,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,18.86941976609512,3.504173508085377,3.4367415780191743,15.758955317184386,2.158909512854191,1.3029055192584515,17.719154126051404,2.334934350273429,1.0018119853367593
8202,./data/rir_clips/rir_room_train_8202.wav,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,12.396153310814825,1.6930144290501334,3.4439317314179974,4.319034938098991,0.8778923489048285,2.5841905931287315,8.349235035577387,0.6719269528142408,1.8889520922803635
7486,./data/rir_clips/rir_room_train_7486.wav,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,19.95432179042292,9.098912635888173,2.591804460633018,0.5286613870013493,1.8821689406752864,1.707202245154021,15.456009101852342,7.339782312261279,0.5577965799950916
9655,./data/rir_clips/rir_room_train_9655.wav,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,1.7817259936895118,1.5297027718096992,3.833213641322516,0.9051904935583754,0.7111475648770945,0.5370364598498474,0.5466304897458643,0.6839855857826816,2.6129167832562694
806,./data/rir_clips/rir_room_train_806.wav,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,5.202585801502758,2.0611177913232392,3.550043805749266,1.9248964846079253,1.1182959128497387,2.517123692097303,2.3176900761572985,0.6434057220153306,1.5429471695768513
4805,./data/rir_clips/rir_room_train_4805.wav,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,18.49313270173003,7.725290933014059,2.9032282525784785,6.43870715452224,7.087384809931671,1.7177724821841185,10.51066124590286,0.9070494551781808,1.6272408985916105
10586,./data/rir_clips/rir_room_train_10586.wav,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,15.154053940770142,4.269439500914318,3.439538629821309,5.753667860604157,2.4739390726520787,2.003232945862796,3.287012811492006,1.0364452353173652,1.505360510022254
10300,./data/rir_clips/rir_room_train_10300.wav,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,16.72814753114058,4.136500324126164,3.0254761349195447,11.521991856625895,2.735403435351931,2.342009510069829,14.322962168567049,1.3866925467448905,1.4640526217977512
10973,./data/rir_clips/rir_room_train_10973.wav,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,2.502399653491717,5.724927674370525,3.3772837414232604,1.353619782941439,5.029792193214834,0.6868116910707998,1.603581188879201,3.3151270713822107,2.462364392740789
11944,./data/rir_clips/rir_room_train_11944.wav,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,4.584596680208742,9.538649785493757,3.718021673518406,3.7915958989317344,4.448994506145308,1.202529369386919,2.317335152268514,3.077186347771263,1.8109744148191484
10426,./data/rir_clips/rir_room_train_10426.wav,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,12.503092343342928,6.509015671320671,3.682591285149532,3.871033902275349,3.061927678964898,1.5408071127457823,10.850775619798313,1.537230944108964,2.5671612731427795
9155,./data/rir_clips/rir_room_train_9155.wav,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,5.858685006317739,1.6191257331577722,3.2894059195190537,2.0336455939984805,1.0861628867208304,1.1041754901768932,2.212345078483469,0.9876287215665498,2.354981236374152
7511,./data/rir_clips/rir_room_train_7511.wav,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,18.990154154386488,4.65377051306121,3.5732279771920377,1.254026287286668,3.427849506873578,2.575880643367086,12.964742782906338,1.460720982781397,2.3892856739614685
8056,./data/rir_clips/rir_room_train_8056.wav,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,4.050234933737391,6.079567121409158,3.648688151022293,1.766127829856815,4.669081712789636,1.9235084231668376,2.751282814517284,1.5012237372279729,2.11563612787688
4494,./data/rir_clips/rir_room_train_4494.wav,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,16.3936118944001,8.253093220193481,2.828177584769418,15.29354787255472,0.627474406340182,0.5179008903238832,6.973497396653933,2.88580214500498,0.7998734806455108
2632,./data/rir_clips/rir_room_train_2632.wav,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,6.632338891959525,6.039458894213184,3.193905916815024,3.953427496587668,0.8072177729999657,2.0921788583440266,3.557761267306248,4.7872227401743,1.720774842017389
10673,./data/rir_clips/rir_room_train_10673.wav,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,14.19519412816454,8.28192974216169,3.845402427986328,1.4246895267813842,3.4399825461883875,2.0278704606339755,8.367182244927026,1.6511138025133834,3.0366464399309647
8896,./data/rir_clips/rir_room_train_8896.wav,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,5.179019902230621,7.091753760678722,2.5352183396976824,2.203204705636419,4.294161328769119,0.7808215759033938,2.234204236987277,2.9317237851197544,0.8605567470810565
8623,./data/rir_clips/rir_room_train_8623.wav,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,18.82549862187844,1.9750950235605784,3.770625901995524,16.260432335512668,0.8680096536979129,3.052860319197812,8.919987489446763,1.096801456723695,0.501527347778135
7832,./data/rir_clips/rir_room_train_7832.wav,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,7.019230175447188,5.999043959319591,3.735997350675025,5.108130715515464,0.7232891426322972,0.8179895922231035,2.5337894855679317,3.601209713537312,1.8200194716490896
4388,./data/rir_clips/rir_room_train_4388.wav,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,4.987722137957011,2.403891051174403,3.6007927717096253,3.645448009007999,1.031945923812795,2.749077002371607,3.535579432703942,1.5274008464514823,0.991135447650804
145,./data/rir_clips/rir_room_train_145.wav,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,16.892166605931763,1.946937545330548,3.995065225952653,9.780195405392831,0.638173260050037,3.11504622560272,4.182587677778274,0.7259649757090216,1.639264096617618
6467,./data/rir_clips/rir_room_train_6467.wav,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,11.514144825485069,3.234994052698072,2.9580016261782296,7.334789309887605,2.1940030454096986,0.5479343334548401,10.31054890996166,2.424715975649786,2.048092393040454
2033,./data/rir_clips/rir_room_train_2033.wav,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,16.457646119515474,6.582041512726722,3.334342167795604,7.967585862584322,2.207833783187977,2.435921929212431,2.4942511491385027,2.9083085142130187,2.2882931950004237
10942,./data/rir_clips/rir_room_train_10942.wav,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,18.384605747392047,5.281554822168502,3.747260569667003,3.3099050781353707,3.37110827307016,1.1695339806149998,12.822644189665628,2.762291999150156,3.1443539859383747
1165,./data/rir_clips/rir_room_train_1165.wav,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,15.557406374285693,7.832271171039598,3.148649436669546,7.875032179779883,7.077624210470696,0.5861368634020814,13.00636448969109,1.426237313213084,0.9978806915016174
2050,./data/rir_clips/rir_room_train_2050.wav,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,3.09141645881666,4.599119466591812,3.245464222405694,1.3265517336303234,1.8741423844312088,0.9717131911200392,2.0191493789013237,1.8334530187087497,2.226366802929803
3760,./data/rir_clips/rir_room_train_3760.wav,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,3.606655127776496,5.0515708541447,3.921250254725272,1.865870225816974,0.6275705218901698,1.0783503888622814,1.3738924480592891,1.9459877872218687,2.743403263768093
4435,./data/rir_clips/rir_room_train_4435.wav,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,9.400404002669145,3.984518922409725,2.873788786606632,4.949199412661672,2.649579101077128,1.143273859916247,6.282744905387589,2.1738694394503595,1.60991900938566
3430,./data/rir_clips/rir_room_train_3430.wav,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,9.070835772234954,4.154681188886925,3.417359893836168,5.662343370173568,1.8567431189521968,1.273533884640722,1.9248150796469572,1.7224337514571946,2.207771873476143
8190,./data/rir_clips/rir_room_train_8190.wav,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,14.70175754307346,5.640624399337296,3.5693164786286453,8.51536196163053,4.719283060867861,0.5988816168247374,6.705487294514257,2.083683583453096,1.3026456259704986
10507,./data/rir_clips/rir_room_train_10507.wav,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,ceiling_fibre_abosrber,0.48,0.97,1.0,0.97,1.0,1.0,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,6.001765749151574,5.233988566517602,3.074686049342344,4.941583548873105,2.178573706626139,1.4856050590813086,4.961811248751567,3.55183495989868,1.89061219915428
7069,./data/rir_clips/rir_room_train_7069.wav,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,ceiling_fibre_abosrber,0.48,0.97,1.0,0.97,1.0,1.0,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,6.461953897248272,3.863487190547013,3.683052604533727,5.143607704916898,2.885448499947309,2.0245178255342764,4.990377278396901,1.673079325052994,1.7374365048494027
